PubMed ID,allele,order ID,EMMA ID,comment
14651936,Tdgf1<tm1Eda>,,EM:12502,
7346236,Em,,EM:12506,
18385073,Crybb2<0377>,,EM:12507,
30291584,Crybb2<0377>,,EM:12507,
24096375,Crybb2<0377>,,EM:12507,
29864422,Crybb2<0377>,,EM:12507,
7346236,Em,,EM:12508,
22366797,Tg(CHMP2B*)153Aisa,,EM:12513,
28093491,Tg(CHMP2B*)153Aisa,,EM:12513,
26358247,Tg(CHMP2B*)153Aisa,,EM:12513,
30291584,Crybb2<Phil>,,EM:12514,
7363969,Crybb2<Phil>,,EM:12514,
1707874,Crybb2<Phil>,,EM:12514,
6767618,Crybb2<Phil>,,EM:12514,
17392687,Crybb2<Phil>,,EM:12514,
12226711,Crygd<Aey4>,,EM:12520,
11687536,Cryaa<Aey7>,,EM:12521,
2163348,Cat3<vao>,,EM:12522,
9504722,Cat3<vao>,,EM:12522,
3941665,Cat3<vao>,,EM:12522,
1511869,Cat3<vao>,,EM:12522,
9439574,Cat3<vao>,,EM:12522,
2626238,Cat3<vao>,,EM:12522,
7035547,Cryge<nz>,,EM:12544,
3209064,Cryge<nz>,,EM:12544,
11133865,Cryge<nz>,,EM:12544,
3352637,Crygf<Rop>,,EM:12545,
12202521,Crygf<Rop>,,EM:12545,
3941665,Cryge<t>,,EM:12546,
1511869,Cryge<t>,,EM:12546,
9782080,Cryge<t>,,EM:12546,
1973159,Cryge<t>,,EM:12546,
11980868,Cryge<t>,,EM:12546,
8034315,Cryge<t>,,EM:12546,
1511869,Cat3<vl>,,EM:12547,
9439574,Cat3<vl>,,EM:12547,
7035547,Cat3<vl>,,EM:12547,
11238416,Cryge<Aey1>,,EM:12553,
11381063,Crybb2<Aey2>,,EM:12554,
16303964,Pax6<ADD4802>,,EM:12556,
15037589,Cryge<ADD15306>,,EM:12557,
1511869,Crygb<Nop>,,EM:12559,
6479248,Crygb<Nop>,,EM:12559,
8626090,Crygb<Nop>,,EM:12559,
9782080,Crygb<Nop>,,EM:12559,
12426373,Crygb<Nop>,,EM:12559,
29934063,Mmut<tm2.1Mrb>,,EM:12576,
30991053,H3c14<Aey69>,,EM:12603,
30991053,Gja8<Aey69>,,EM:12603,
31803026,Tg(Slc6a5-Ccre)1Jhi,,EM:12607,
31803026,Gt(ROSA)26Sor<tm14(CAG-tdTomato)Hze>,,EM:12607,
31803026,Tg(Gad2-Ncre)1Jhi,,EM:12607,
31803026,Gt(ROSA)26Sor<tm14(CAG-tdTomato)Hze>,,EM:12608,
31803026,Tg(Slc6a5-ERT2/Ccre)1Jhi,,EM:12608,
31803026,Tg(Gad2-Ncre/ERT2)1Jhi,,EM:12608,
21030782,Tardbp<Rgsc2223>,,EM:12613,
29764981,Tardbp<Rgsc2223>,,EM:12613,
21030782,Tardbp<Rgsc2223>,,EM:12614,
29764981,Tardbp<Rgsc2223>,,EM:12614,
21030782,Tardbp<Rgsc2268>,,EM:12615,
29764981,Tardbp<Rgsc2268>,,EM:12615,
21030782,Tardbp<Rgsc2268>,,EM:12616,
29764981,Tardbp<Rgsc2268>,,EM:12616,
19635938,Mitf<mi-enu22(398)>,,EM:12631,
21282377,Fbxw7<tm1.1Axbe>,,EM:12632,
20095053,Tg(Prm1-EGFP)85Ltku,,EM:12662,
26341401,"Ccr2<tm1(cre/ERT2,mKate2)Arte>",,EM:12698,
26341401,Csf2rb<tm1c(EUCOMM)Hmgu>,,EM:12699,
19130884,Tg(HDexon1)62Gpb,,EM:12703,
30194386,Tg(Chrna2-cre)1Kldr,,EM:12708,
28182735,Tg(Chrna2-cre)1Kldr,,EM:12708,
26082683,Tg(Chrna2-cre)1Kldr,,EM:12708,
25712471,Tg(Chrna2-cre)1Kldr,,EM:12708,
23042082,Tg(Chrna2-cre)1Kldr,,EM:12708,
28483975,Tg(Chrna2-cre)1Kldr,,EM:12708,
29983324,Tg(Chrna2-cre)1Kldr,,EM:12708,
30770808,Fxr1<em1Geno>,,EM:12709,
30770808,Fxr1<em2Geno>,,EM:12711,
31388182,Igf2r<tm2760.1Arte>,,EM:12712,
25447080,Dlg1<tm1.1Abrie>,,EM:12717,
31333492,Snta1<tm1.1Pg>,,EM:12718,
30758858,Styk1<tm1e(KOMP)Wtsi>,,EM:12719,
30988302,"Tg(Ccl19-tTA,-tdTomato)688Biat",,EM:12720,
31383820,Odad3<tm1b(EUCOMM)Hmgu>,,EM:12746,
27959934,Npr3<Kylb>,,EM:12748,
17879320,Nkx1-1<tm1Tlu>,,EM:12749,
14645517,Nkx1-1<tm1Tlu>,,EM:12749,
21126319,Nkx1-1<tm1Tlu>,,EM:12749,
30674417,Rbmxl2<tm1.1Dell>,,EM:12760,
24057032,human DMD gene,,EM:12761,
29466448,human DMD gene carrying a deletion of exon 52,,EM:12762,
24698729,Siglecf<tm1.2Arte>,,EM:12763,
23315163,SiglecE,,EM:12764,
16449664,Siglec1<tm1Croc>,,EM:12765,
17519029,Plxnb1<tm1.1Ltam>,,EM:12796,
21035938,Plxnb1<tm1.1Ltam>,,EM:12796,
11114376,Sema4d<tm1Kik>,,EM:12799,
17519029,Plxnb1<tm1.1Ltam>,,EM:12800,
21035938,Plxnb1<tm1.1Ltam>,,EM:12800,
29209045,Mir211<tm1Wtsi>,,EM:12803,
21822254,Mir211<tm1Wtsi>,,EM:12803,
30389403,Afg3l2<tm1.1Alfb>,,EM:12806,
17135325,Ifnar1<tm1Agt>,,EM:12807,
17135325,Slamf1<tm1Oono>,,EM:12807,
24843165,Ephx2<tm2.1Arte>,,EM:12808,
15791206,Gsk3a<tm1Dral>,,EM:12809,
15791206,Gsk3b<tm1Dral>,,EM:12809,
31884020,Cfap43<em1.1Gos>,,EM:12821,
32376681,Cfap206<tm1.1Gos>,,EM:12822,
32376681,Cfap206<tm1.2Gos>,,EM:12824,
31884020,Cfap43<em1.2Gos>,,EM:12825,
25880443,Prnp<tm1Cwe>,,EM:12861,
25880443,Tg(Prnp*M128*D177N)FFI-26Rchi,,EM:12861,
19038218,Prnp<tm1Cwe>,,EM:12879,
25880443,Prnp<tm1Cwe>,,EM:12879,
26864450,Prnp<tm1Cwe>,,EM:12879,
19038218,Tg(Prnp*D177N*M128V)66Rchi,,EM:12879,
25880443,Tg(Prnp*D177N*M128V)66Rchi,,EM:12879,
26864450,Tg(Prnp*D177N*M128V)66Rchi,,EM:12879,
19038218,Prnp<tm1Cwe>,,EM:12880,
22542184,Prnp<tm1Cwe>,,EM:12880,
19038218,Tg(Prnp*D177N*M128V)A21Rchi,,EM:12880,
22542184,Tg(Prnp*D177N*M128V)A21Rchi,,EM:12880,
9883727,Prnp<tm1Cwe>,,EM:12881,
10805813,Prnp<tm1Cwe>,,EM:12881,
11300723,Prnp<tm1Cwe>,,EM:12881,
22542184,Prnp<tm1Cwe>,,EM:12881,
9883727,Tg(Prnp*)A3Dah,,EM:12881,
10805813,Tg(Prnp*)A3Dah,,EM:12881,
11300723,Tg(Prnp*)A3Dah,,EM:12881,
22542184,Tg(Prnp*)A3Dah,,EM:12881,
25759215,Loxl2<tm1.2Acan>,,EM:12882,
28555636,Ptk2b<tm1.2Geno>,,EM:12902,
31173351,Eml1<tm1.2Ics>,,EM:12914,
25759215,Loxl2<tm1.2Acan>,,EM:12916,
25759215,Gt(ROSA)26Sor<tm1.1(Loxl2)Acan>,,EM:12917,
26838599,Ppara<tm1.1Ics>,,EM:12930,
28683306,Rora<tm1.1Ics>,,EM:12934,
23359549,Esrra<tm1.1Ics>,,EM:12969,
23359549,Esrra<tm1.2Ics>,,EM:12970,
23359549,Esrrg<tm1.1Ics>,,EM:12974,
23359549,Esrrg<tm1.2Ics>,,EM:12975,
22078881,Ncor1<tm1.1Ics>,,EM:12997,
22078881,Ncor1<tm1.2Ics>,,EM:12998,
24268577,Ncor2<tm1.1Ics>,,EM:12999,
24268577,Ncor2<tm1.2Ics>,,EM:13000,
25759215,Loxl2<tm1.1Acan>,,EM:13005,
28720577,Loxl2<tm1.1Acan>,,EM:13005,
25759215,Gt(ROSA)26Sor<tm1(Loxl2)Acan>,,EM:13006,
28720577,Gt(ROSA)26Sor<tm1(Loxl2)Acan>,,EM:13006,
28593137,Rps6ka5<tm1.1Arte>,,EM:13015,
22993422,Rps6ka5<tm1.1Arte>,,EM:13015,
28275711,Rps6ka5<tm1.1Arte>,,EM:13015,
32376781,Rps6ka5<tm1.1Arte>,,EM:13015,
30487217,Cacna1b<KI-HA>,,EM:13038,
11099416,Cd200<tm1Jods>,,EM:13041,
32266253,Slc25a17<Gt(XB686)Byg>,,EM:13042,
32571922,Trp73<tm1Gml>,,EM:13067,
32584647,Trp73<tm1Gml>,,EM:13067,
32571922,"targeted mutation 1.1, Gerry Melino",,EM:13068,
32584647,"targeted mutation 1.1, Gerry Melino",,EM:13068,
20194434,Trp73<tm2Mak>,,EM:13069,
18805989,Trp73<tm1Mak>,,EM:13070,
29654304,Psmb10<Tub6>,,EM:13077,
27221772,Nlrp10<tm1.1Arte>,,EM:13079,
30510071,Nlrp10<tm1.1Arte>,,EM:13079,
31067316,Bcl11b<em1>,,EM:13082,
26340333,Zic1<tm1p.Gln389*>,,EM:13084,
32564464,Slc20a2<tm1c(EUCOMM)Wtsi>,,EM:13085,
29618659,Tnfrsf1b,,EM:13086,
17178906,Lamtor2<tm1.1Lah>,,EM:13088,
32561725,Zfp503<tm1.1Pnmn>,,EM:13089,
32696761,Gzmb<em1Jret>,,EM:13092,
30269904,Trp53<tm1.1Arte>,,EM:13118,
31327664,Trp53<tm1.1Arte>,,EM:13118,
30266836,Gt(ROSA)26Sor<tm1(Fgfr2_iIIIc)Pauw>,,EM:13120,
22744859,Tg(Scgb1a1-cre)1Vart,,EM:13121,
25759215,Gt(ROSA)26Sor<tm1.1(Loxl2)Acan>,,EM:13122,
25759215,Loxl2<tm1.2Acan>,,EM:13123,
30988302,"Tg(Ccl19-tTA,-tdTomato)687Biat ",,EM:13137,
32298648,"Tg(Ccl19-tTA,-tdTomato)687Biat ",,EM:13137,
15883173,Adgre1<tm1Stst>,,EM:13139,
9069289,Msr1<tm1Csk>,,EM:13141,
9348300,Msr1<tm1Csk>,,EM:13141,
16339556,Marco<tm1Ktry>,,EM:13142,
16525990,Marco<tm1Ktry>,,EM:13142,
21098741,Marco<tm1Ktry>,,EM:13142,
16339556,Msr1<tm1Csk>,,EM:13143,
9069289,Msr1<tm1Csk>,,EM:13143,
9348300,Msr1<tm1Csk>,,EM:13143,
21098741,Msr1<tm1Csk>,,EM:13143,
16339556,Marco<tm1Ktry>,,EM:13143,
9069289,Marco<tm1Ktry>,,EM:13143,
9348300,Marco<tm1Ktry>,,EM:13143,
21098741,Marco<tm1Ktry>,,EM:13143,
23870130,Sirt1,,EM:13154,
1328464,"Tg(Tcra5CC7,Tcrb5CC7)IWep
",,EM:13156,
31663508,"Tg(Tcra5CC7,Tcrb5CC7)IWep
",,EM:13157,
31663508,Itk<tm1Litt>,,EM:13157,
20661454,Igf1<tm1Arge>,,EM:13159,
20111592,Igf1<tm1Arge>,,EM:13159,
11567053,Igf1<tm1Arge>,,EM:13159,
16420467,Igf1<tm1Arge>,,EM:13159,
8402901,Igf1<tm1Arge>,,EM:13159,
8306885,Lgals1<tm1Rob>,,EM:13160,
24812270,Lgals1<tm1Rob>,,EM:13160,
29615514,Lgals1<tm1Rob>,,EM:13160,
22351753,Sulf1<tm1Clrm>,,EM:13162,
26448642,Sulf1<tm1Clrm>,,EM:13162,
18213582,Sulf1<tm1Clrm>,,EM:13162,
16901266,Sulf1<tm1Clrm>,,EM:13162,
31434553,Sulf1<tm1Clrm>,,EM:13162,
20394677,Sulf1<tm1Clrm>,,EM:13162,
23950901,Sulf1<tm1Clrm>,,EM:13162,
22351753,Sulf2<tm1Clrm>,,EM:13163,
26448642,Sulf2<tm1Clrm>,,EM:13163,
18213582,Sulf2<tm1Clrm>,,EM:13163,
16901266,Sulf2<tm1Clrm>,,EM:13163,
31434553,Sulf2<tm1Clrm>,,EM:13163,
20394677,Sulf2<tm1Clrm>,,EM:13163,
23950901,Sulf2<tm1Clrm>,,EM:13163,
9405100,Tg(Dct-lacZ)A12Jkn,,EM:13164,
26767982,Hint2<tm1Geno>,,EM:13165,
29913563,Hint2<tm1Geno>,,EM:13165,
24010670,Hint2<tm1Geno>,,EM:13165,
18653718,Hint2<tm1Geno>,,EM:13165,
16762638,Hint2<tm1Geno>,,EM:13165,
22961760,Hint2<tm1Geno>,,EM:13165,
12748294,Hint3,,EM:13166,
17870088,Hint3,,EM:13166,
16186798,Hint1<tm1Ibw>,,EM:13167,
12810953,Hint1<tm1Ibw>,,EM:13167,
21140474,Hint1<tm1Ibw>,,EM:13167,
25193995,Hint1<tm1Ibw>,,EM:13167,
16186798,Hint2<tm1.1Geno>,,EM:13167,
12810953,Hint2<tm1.1Geno>,,EM:13167,
21140474,Hint2<tm1.1Geno>,,EM:13167,
25193995,Hint2<tm1.1Geno>,,EM:13167,
16186798,Hint2<+>,,EM:13168,
12810953,Hint2<+>,,EM:13168,
21140474,Hint2<+>,,EM:13168,
25193995,Hint2<+>,,EM:13168,
16186798,Hint1<+>,,EM:13168,
12810953,Hint1<+>,,EM:13168,
21140474,Hint1<+>,,EM:13168,
25193995,Hint1<+>,,EM:13168,
7964471,Il7r<tm1Imx>,,EM:13195,
32157172,Tg(Myh6-Cd63-Nanoluc)#,,EM:13202,
33214683,Tg(Sf1-Hoxb9)52Aswn,,EM:13203,
33214683,Tg(Cyp11a1-icre)1Aswn,,EM:13204,
23136395,Tg(Cyp11a1-icre)1Aswn,,EM:13204,
35281099,"Gt(ROSA)26Sor<tm1(GSDMB_i2,-EGFP)Gmbu>",,EM:13205,
35281099,"Gt(ROSA)26Sor<tm1.1(GSDMB_i2,-EGFP)Gmbu>",,EM:13206,
29162437,Jag1<Ndr>,,EM:13207,
20720151,Jag1<Ndr>,,EM:13207,
15757973,Tfam<tm1Lrsn>,,EM:13208,
11588181,Tfam<tm1Lrsn>,,EM:13208,
20566479,Tfam<tm1Lrsn>,,EM:13208,
18945718,Tfam<tm1Lrsn>,,EM:13208,
32005765,Tfam<tm1Lrsn>,,EM:13208,
32579581,Tfam<tm1Lrsn>,,EM:13208,
23168219,Tfam<tm1Lrsn>,,EM:13208,
31505196,Tfam<tm1Lrsn>,,EM:13208,
28461218,Tfam<tm1Lrsn>,,EM:13208,
31890743,Tfam<tm1Lrsn>,,EM:13208,
20656029,Tfam<tm1Lrsn>,,EM:13208,
30440089,Tfam<tm1Lrsn>,,EM:13208,
24150248,Tfam<tm1Lrsn>,,EM:13208,
18245781,Tfam<tm1Lrsn>,,EM:13208,
22787118,Tfam<tm1Lrsn>,,EM:13208,
18790059,Tfam<tm1Lrsn>,,EM:13208,
21233488,Tfam<tm1Lrsn>,,EM:13208,
21780252,Tfam<tm1Lrsn>,,EM:13208,
17227870,Tfam<tm1Lrsn>,,EM:13208,
30949583,Tfam<tm1Lrsn>,,EM:13208,
11062475,Tfam<tm1Lrsn>,,EM:13208,
20002202,Tfam<tm1Lrsn>,,EM:13208,
25752644,Tfam<tm1Lrsn>,,EM:13208,
26407721,Tfam<tm1Lrsn>,,EM:13208,
29615705,Tfam<tm1Lrsn>,,EM:13208,
25005176,Tfam<tm1Lrsn>,,EM:13208,
24486705,Tfam<tm1Lrsn>,,EM:13208,
25171792,Tfam<tm1Lrsn>,,EM:13208,
28376279,Tfam<tm1Lrsn>,,EM:13208,
14978272,Tfam<tm1Lrsn>,,EM:13208,
23977020,Tfam<tm1Lrsn>,,EM:13208,
30933310,Tfam<tm1Lrsn>,,EM:13208,
28375739,Tfam<tm1Lrsn>,,EM:13208,
27659966,Tfam<tm1Lrsn>,,EM:13208,
27053209,Tfam<tm1Lrsn>,,EM:13208,
22961549,Tfam<tm1Lrsn>,,EM:13208,
31835787,Tfam<tm1Lrsn>,,EM:13208,
26086365,Tfam<tm1Lrsn>,,EM:13208,
12206900,Tfam<tm1Lrsn>,,EM:13208,
31226324,Tfam<tm1Lrsn>,,EM:13208,
28768180,Tfam<tm1Lrsn>,,EM:13208,
12417746,Tfam<tm1Lrsn>,,EM:13208,
9500544,Tfam<tm1Lrsn>,,EM:13208,
21768369,Tfam<tm1Lrsn>,,EM:13208,
27003179,Tfam<tm1Lrsn>,,EM:13208,
20018672,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
21880920,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
32005765,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
32579581,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
31505196,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
28461218,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
31890743,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
20656029,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
30440089,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
24150248,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
22787118,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
18790059,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
21233488,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
17227870,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
20002202,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
25752644,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
26407721,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
29615705,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
24486705,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
25171792,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
28376279,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
23977020,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
30933310,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
28375739,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
27659966,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
27053209,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
22961549,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
31835787,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
26086365,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
31226324,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
21768369,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
27003179,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
26088285,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
32192190,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
22914740,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
28466093,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
31481399,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
27703142,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
28595911,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
32244769,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
32564285,Slc6a3<tm1(cre)Lrsn>,,EM:13209,
21768369,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
22914740,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
31170154,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
32415886,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
25688136,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
32923630,Gt(ROSA)26Sor<tm1Lrsn>,,EM:13210,
33452256,Trp63<tm1.1Ozg>,,EM:13212,
28768180,Polg<tm1.1Lrsn>,,EM:13213,
21455489,Polg<tm1.1Lrsn>,,EM:13213,
23042113,Polg<tm1.1Lrsn>,,EM:13213,
24915468,Polg<tm1.1Lrsn>,,EM:13213,
19656491,Polg<tm1.1Lrsn>,,EM:13213,
27626666,Polg<tm1.1Lrsn>,,EM:13213,
24985350,Polg<tm1.1Lrsn>,,EM:13213,
21041631,Polg<tm1.1Lrsn>,,EM:13213,
18232733,Polg<tm1.1Lrsn>,,EM:13213,
16332961,Polg<tm1.1Lrsn>,,EM:13213,
23965628,Polg<tm1.1Lrsn>,,EM:13213,
15164064,Polg<tm1.1Lrsn>,,EM:13213,
32778836,Polg<tm1.1Lrsn>,,EM:13213,
17662273,Polg<tm1.1Lrsn>,,EM:13213,
26767982,Hint2<tm1.1Geno>,,EM:13220,
29913563,Hint2<tm1.1Geno>,,EM:13220,
24010670,Hint2<tm1.1Geno>,,EM:13220,
18653718,Hint2<tm1.1Geno>,,EM:13220,
22961760,Hint2<tm1.1Geno>,,EM:13220,
26767982,Hint2<tm1.1Geno>,,EM:13221,
29913563,Hint2<tm1.1Geno>,,EM:13221,
24010670,Hint2<tm1.1Geno>,,EM:13221,
18653718,Hint2<tm1.1Geno>,,EM:13221,
22961760,Hint2<tm1.1Geno>,,EM:13221,
16186798,Hint1<tm1Ibw>,,EM:13222,
12810953,Hint1<tm1Ibw>,,EM:13222,
21140474,Hint1<tm1Ibw>,,EM:13222,
25193995,Hint1<tm1Ibw>,,EM:13222,
33543038,Igs2<tm1(ITGA11-cre)Dgul>,,EM:13227,
11060235,Ring1<tm1Mvi>,,EM:13228,
18039844,Rnf2<tm1Mvi>,,EM:13229,
22269950,Rybp<tm1Mvi>,,EM:13230,
26711264,Rybp<tm1Mvi>,,EM:13230,
33059703,Il6<tm2.1Jho>,,EM:13231,
34132336,Tbce<tm2c(EUCOMM)Hmgu>,,EM:13235,
33556079,Igk<tm3.1Cog>,,EM:13237,
26109204,Pik3c2a-flox,,EM:13245,
29170395,Pik3ca<tm4Bvan>,,EM:13246,
27138914,Pik3c2a<tm1Bvan>,,EM:13247,
26655903,Pik3c2b<tm1.1Arte>,,EM:13249,
29180704,Pik3c3<tm1.1Arte>,,EM:13250,
30237523,Pik3c3<tm1Bvan>,,EM:13251,
28903944,Pik3c3<tm1Bvan>,,EM:13251,
23744949,Rora<tm1(cre)Ddmo>,,EM:13253,
31082736,Rora<tm1(cre)Ddmo>,,EM:13253,
29151265,Cnn3<tm1.1Hjum> ,,EM:13305,
26046660,Cnn3<tm1.1Hjum> ,,EM:13305,
14764677,Fasl<tm1.1Lest>,,EM:13306,
17121542,Crmp1<tm1Pako>,,EM:13307,
17785607,Dpysl4<tm1Ttq>,,EM:13308,
21289187,Dpysl5<tm1Gosh>,,EM:13309,
12937418,Igdmr<tm1Ace>,,EM:13315,
26646718,Tg(Cebpb-rtTA2S*S2)1Bjd,,EM:13347,
23959890,Tg(Cebpb-rtTA2S*S2)1Bjd,,EM:13347,
23621497,Tg(Cebpb-rtTA2S*S2)1Bjd,,EM:13347,
26646718,Tg(tetO-Saa2)Psim,,EM:13347,
23959890,Tg(tetO-Saa2)Psim,,EM:13347,
23621497,Tg(tetO-Saa2)Psim,,EM:13347,
33465052,Tg(tetO-Cpt1a),,EM:13348,
33465052,Tg(Pax8-rtTA2S*M2)1Koes,,EM:13348,
26784543,"Tg(TcraLnB5,TcrbLnB5)",,EM:13351,
31749402,Trp53<tm1Thst>,,EM:13421,
23665223,Trp53<tm1Thst>,,EM:13421,
31749402,Trp53<tm1.1Thst>,,EM:13422,
23665223,Trp53<tm1.1Thst>,,EM:13422,
31483066,Trp53<tm2Thst>,,EM:13423,
31483066,Trp53<tm2.1Thst>,,EM:13424,
32873634,Trp53<tm3Thst>,,EM:13425,
32873634,Trp53<tm3.1Thst>,,EM:13426,
34021263,Tg(tet0nlacZ-SHANK2A_WT)Rsp,,EM:13462,
34021263,Tg(tet0nlacZ-SHANK2A(R462X))Rsp,,EM:13463,
32951265,Tg(Flt4)1Bld,,EM:13465,
32217665,Mettl5<em1(IMPC)Hmgu>,,EM:13474,
34964047,Tanc2<em1(IMPC)Hmgu>,,EM:13497,
33418115,Tg(G6PD)#Srn,,EM:13519,
33222382,Tg(G6PD)#Srn,,EM:13519,
26976705,Tg(G6PD)#Srn,,EM:13519,
15146182,Dll1<tm1Mjo>,,EM:13522,
22711987,Sdhd<tm2Jlob>,,EM:13552,
15572694,Sdhd<tm1Jlob>,,EM:13555,
34043061,Wdr45<em1Wrst>,,EM:13607,
22689975,Arsg<tm1Tdi>,,EM:13608,
25452429,Arsg<tm1Tdi>,,EM:13608,
26975023,Arsg<tm1Tdi>,,EM:13608,
31585123,Anxa10<tm1.1(cre/ERT2)Dstan>,,EM:13609,
32424359,"Tg(Cxcl13-cre,-tdTomato)723Biat",,EM:13610,
28709801,"Tg(Cxcl13-cre,-tdTomato)723Biat",,EM:13610,
33100228,Bex3<em1Jjcar>,,EM:13658,
33795696,H2afj-delta7,,EM:13660,
28489069,H2afj-delta7,,EM:13660,
33795696,H2afj-delta7,,EM:13661,
28489069,H2afj-delta7,,EM:13661,
21765212,Tg(Prox1-cre/ERT2)1Tmak,,EM:13737,
10748062,Hsd17b4<tm1Baes>,,EM:13783,
16484321,Hsd17b4<tm1Baes>,,EM:13783,
28286294,Hsd17b4<tm1Baes>,,EM:13783,
16565505,Hsd17b4<tm1Baes>,,EM:13783,
27353294,Hsd17b4<tm1Baes>,,EM:13783,
28940384,Hsd17b4<tm1Baes>,,EM:13783,
25846981,Hsd17b4<tm1Baes>,,EM:13783,
29341299,Hsd17b4<tm2Baes>,,EM:13784,
29892213,Hsd17b4<tm2Baes>,,EM:13784,
30866963,Hsd17b4<tm2Baes>,,EM:13784,
23777740,Hsd17b4<tm2Baes>,,EM:13784,
23226461,Lmx1a<bsd>,,EM:13785,
23457544,hb,,EM:13786,
23457544,Hmx3<tm1Ebo>,,EM:13787,
9389661,Hmx3<tm1Ebo>,,EM:13787,
34597341,Mab21l4<tm1a(KOMP)Wtsi>,,EM:13788,
35296311,Mab21l4<tm1a(KOMP)Wtsi>,,EM:13788,
34597341,Klhl18<lowf>,,EM:13788,
35296311,Klhl18<lowf>,,EM:13788,
21936904,Isl1<Drsh>,,EM:13789,
35296311,Atp2b2<Tkh>,,EM:13790,
35296311,Rasal2<tm1a(EUCOMM)Wtsi>,,EM:13790,
19442247,Trex1<tm1Tld>,,EM:13791,
17357087,Trex1<tm1Tld>,,EM:13791,
15254239,Trex1<tm1Tld>,,EM:13791,
18045533,Trex1<tm1Tld>,,EM:13791,
35296311,Muc3<sp>,,EM:13792,
35296311,Tbx1<ttch>,,EM:13792,
35296311,Kmt2d<sp>,,EM:13792,
35296311,Arpc3<tm1a(EUCOMM)Wtsi>,,EM:13792,
35296311,Pcdh15<jigl>,,EM:13793,
35296311,Ccdc122<tm1a(KOMP)Wtsi>,,EM:13793,
35296311,Del(18Ctxn3-Ccdc192)1Kcl,,EM:13794,
35296311,Isg20<tm1a(KOMP)Wtsi>,,EM:13794,
35296311,Rhox13<tm1a(KOMP)Wtsi>,,EM:13795,
35296311,Del(10Map3k5-Map7)2Kcl,,EM:13795,
35296311,Slc35f2<tm1a(EUCOMM)Wtsi>,,EM:13796,
35296311,Espn<spdz>,,EM:13796,
30578339,Dmrt3<em1(cre)Kldr>,,EM:13798,
25870547,Tg(Gpr101-cre)BKldr,,EM:13801,
32855282,Cdk4<tm1c(NCOM)Mfgc>,,EM:13809,
32855282,Cdk6<tm1c(EUCOMM)Wtsi>,,EM:13810,
26489471,Rpl11<tm1.1Srn>,,EM:13828,
34147638,"Mmachc<tm1.1Pg>
",,EM:13830,
24120136,Tnfrsf19<tm1.1(cre/ERT2)Cle>,,EM:13831,
34583743,Dll1<em1.2Gos>,,EM:13832,
31444215,Pax9<tm1.1(cre)Sbam>,,EM:13833,
34615475,Pax9<tm1.1(cre)Sbam>,,EM:13833,
32466118,Pax9<tm1.1(cre)Sbam>,,EM:13833,
30949583,mt-TA,,EM:14473,
27626666,mt-TA,,EM:14473,
30250143,mt-TA,,EM:14473,
30250142,mt-TA,,EM:14473,
29660116,mt-TA,,EM:14473,
34050192,mt-TA,,EM:14473,
